3.780702352523803711e+00
5.069263935089111328e+00
5.060739517211914062e+00
5.110491275787353516e+00
5.118527889251708984e+00
5.127547740936279297e+00
5.142971992492675781e+00
5.149352550506591797e+00
5.152507305145263672e+00
5.146557331085205078e+00
5.161251068115234375e+00
5.202163219451904297e+00
5.226133346557617188e+00
5.233763217926025391e+00
5.218663215637207031e+00
5.203184604644775391e+00
5.192783832550048828e+00
5.197189331054687500e+00
5.202130794525146484e+00
5.203804016113281250e+00
5.209804534912109375e+00
5.218742370605468750e+00
5.235395431518554688e+00
5.246120452880859375e+00
5.258880615234375000e+00
5.269489288330078125e+00
5.273829936981201172e+00
5.285440921783447266e+00
5.305123329162597656e+00
5.318701267242431641e+00
5.337659835815429688e+00
5.359838485717773438e+00
5.382922172546386719e+00
5.393811225891113281e+00
5.415457248687744141e+00
5.429674625396728516e+00
5.431381225585937500e+00
5.447282314300537109e+00
5.481086730957031250e+00
5.502692699432373047e+00
5.500309467315673828e+00
5.517059803009033203e+00
5.553921699523925781e+00
5.524833679199218750e+00
5.545589923858642578e+00
5.567549228668212891e+00
5.552423954010009766e+00
5.611462593078613281e+00
5.588942050933837891e+00
5.616988658905029297e+00
5.662461757659912109e+00
5.620626449584960938e+00
5.605601310729980469e+00
5.701460838317871094e+00
5.721163749694824219e+00
5.685690402984619141e+00
5.678795814514160156e+00
5.787617683410644531e+00
5.787541866302490234e+00
5.808052539825439453e+00
5.772798061370849609e+00
5.826307773590087891e+00
5.841501235961914062e+00
5.798661231994628906e+00
5.955641269683837891e+00
5.866638183593750000e+00
5.955083847045898438e+00
5.826035022735595703e+00
5.996476650238037109e+00
6.180963516235351562e+00
6.168201446533203125e+00
5.724746704101562500e+00
5.901695251464843750e+00
5.818669319152832031e+00
6.319695472717285156e+00
5.857600688934326172e+00
6.159718513488769531e+00
6.121350765228271484e+00
6.027798652648925781e+00
6.077163696289062500e+00
5.643249511718750000e+00
6.426016330718994141e+00
6.357498168945312500e+00
6.397632598876953125e+00
6.515487670898437500e+00
6.149925231933593750e+00
6.117832183837890625e+00
6.510982513427734375e+00
6.496239662170410156e+00
6.374823570251464844e+00
6.524287223815917969e+00
6.012335300445556641e+00
6.213151454925537109e+00
6.813104629516601562e+00
6.314784049987792969e+00
5.915481567382812500e+00
6.638027191162109375e+00
6.712983608245849609e+00
